QikProp_.stars	QikProp_.amine	QikProp_.amidine	QikProp_.acid	QikProp_.amide	QikProp_.rotor	QikProp_.rtvFG	QikProp_CNS	QikProp_mol_MW	QikProp_dipole	QikProp_SASA	QikProp_FOSA	QikProp_FISA	QikProp_PISA	QikProp_WPSA	QikProp_volume	QikProp_donorHB	QikProp_accptHB	QikProp_dip.2.V	QikProp_ACxDN..5.SA	QikProp_glob	QikProp_QPpolrz	QikProp_QPlogPC16	QikProp_QPlogPoct	QikProp_QPlogPw	QikProp_QPlogPo.w	QikProp_QPlogS	QikProp_CIQPlogS	QikProp_QPlogHERG	QikProp_QPPCaco	QikProp_QPlogBB	QikProp_QPPMDCK	QikProp_QPlogKp	QikProp_IP.eV.	QikProp_EA.eV.	QikProp_.metab	QikProp_QPlogKhsa	QikProp_HumanOralAbsorption	QikProp_PercentHumanOralAbsorption	QikProp_SAfluorine	QikProp_SAamideO	QikProp_PSA	QikProp_.NandO	QikProp_RuleOfFive	QikProp_.ringatoms	QikProp_.in34	QikProp_.in56	QikProp_.noncon	QikProp_.nonHatm	QikProp_RuleOfThree	QikProp_ACxDN..5.SAxSASA.MW	Class
6	0	0	1	2	11	3	-2	659.691	15.407	990.866	423.762	405.676	128.699	32.73	1828.739	2.25	15.5	0.1298041	0.0234643	0.7298794	61.198	20.32	34.876	24.823	0.776	-5.358	-5.948	-1.96	0.172	-5.096	0.179	-7.487	9.456	1.42	4	-0.889	1	0	0	39.689	264.971	17	2	25	4	21	5	45	1	0.0352437	L
0	0	0	1	1	7	1	-2	427.446	8.13	660.392	200.753	235.349	137.85	86.441	1163.068	3.25	9.5	0.0568342	0.0259336	0.8099032	37.214	13.001	23.468	16.952	0.601	-4.057	-3.762	-2.083	12.992	-2.038	19.58	-4.699	9.125	0.594	5	-0.803	2	50.398	0	6.784	166.313	10	0	13	4	9	3	28	1	0.0400667	L
3	0	0	2	0	7	2	-2	410.419	12.524	628.812	140.195	358.518	65.838	64.261	1104.102	4.25	10.25	0.1420582	0.0336045	0.8215813	34.166	12.865	25.842	18.918	0.595	-3.559	-3.767	-1.118	0.253	-3.242	0.233	-7.223	8.898	0.841	3	-0.866	1	19.748	0	0	197.103	10	0	13	4	9	3	27	1	0.0514862	L
3	0	0	1	0	10	5	-2	554.57	11.056	811.376	268.3	395.285	50.933	96.859	1450.814	4.25	17.45	0.0842464	0.0443371	0.7638663	45.973	16.728	33.132	25.948	-0.837	-3.975	-4.177	-3.788	0.448	-4.318	0.512	-7.665	8.559	1.407	3	-1.286	1	0	0	0	246.771	15	2	19	4	15	3	36	1	0.0648684	L
0	0	0	1	0	8	2	-2	424.384	12.058	672.36	200.735	288.421	153.48	29.723	1175.521	3.25	11.95	0.12368	0.0320411	0.8011558	37.219	13.214	25.65	19.119	0.075	-3.426	-3.464	-3.674	4.617	-2.842	2.736	-5.526	9.2	0.937	4	-0.878	2	26.315	0	0	193.363	12	1	13	4	9	3	29	1	0.0507634	M
0	0	0	0	0	2	0	-1	381.372	4.252	611.438	88.629	151.566	241.758	129.485	1057.596	2	5.5	0.0170948	0.0127211	0.8210306	37.196	10.415	19.089	11.817	3.209	-5.631	-5.728	-5.581	361.91	-0.738	844.443	-3.269	9.58	1.463	1	0.314	3	91.529	127.624	0	79.611	5	0	17	0	17	0	26	0	0.0203952	H
0	1	0	1	1	5	1	-2	347.388	8.481	581.52	172.055	203.626	182.35	23.49	1025.737	3.25	7.25	0.070124	0.0224758	0.8458453	33.427	11.365	20.874	16.361	-1.241	-1.794	-2.057	-2.44	4.684	-1.179	4.614	-6.213	9.409	0.949	6	-0.664	2	31.68	0	24.469	129.845	7	0	14	4	10	3	24	1	0.037624	M
1	2	0	0	0	10	1	2	606.717	3.602	765.71	493.759	15.986	255.965	0	1585.064	0	8	0.0081874	0	0.8586152	53.304	14.593	21.86	9.086	4.875	-2.472	-7.795	-6.493	434.617	0.613	246.006	-4.078	8.551	-0.003	10	0.655	1	89.749	0	0	53.594	8	1	35	0	35	7	45	1	0	H
0	1	0	1	1	5	1	-2	349.404	8.531	592.738	257.925	202.94	108.767	23.107	1046.873	3.25	7.25	0.0695122	0.0220504	0.841198	33.57	11.031	20.781	15.732	-1.102	-2.243	-1.965	-2.165	4.936	-1.195	4.667	-6.459	9.361	0.938	7	-0.622	2	32.902	0	22.426	129.275	7	0	14	4	10	5	24	2	0.0374069	M
0	0	0	1	0	13	0	-2	459.557	5.285	783.649	462.413	155.327	119.126	46.782	1468.242	2	7.1	0.0190269	0.012813	0.7972147	45.395	13.985	21.922	10.543	5.143	-5.915	-6.382	-3.574	84.437	-1.735	78.482	-2.714	9.247	0.264	7	0.454	2	78.584	46.782	0	98.11	6	1	12	0	12	0	33	2	0.0218491	M
0	1	0	2	1	15	1	-2	440.475	4.187	802.642	383.357	224.236	195.049	0	1429.883	4	11	0.0122583	0.0274095	0.7647341	43.301	15.594	26.098	19.533	-0.036	-3.068	-2.438	-2.006	0.788	-2.498	0.608	-5.588	9.293	-0.356	5	-1.005	1	24.884	0	22.234	143.733	8	0	11	0	11	4	30	1	0.0499461	L
0	2	0	1	0	8	0	0	388.893	5.386	698.26	231.911	114.431	280.195	71.724	1234.318	1	7.7	0.0234977	0.0110274	0.7969529	40.782	13.239	19.507	11.393	1.185	-3.354	-2.764	-5.799	12.828	-0.147	17.163	-5.999	9.106	-0.011	6	-0.066	2	53.715	0	0	67.119	5	0	18	0	18	4	27	1	0.0197998	M
0	0	0	0	0	8	2	-2	479.425	5.643	742.866	366.831	166.897	209.137	0	1364.067	2	13.2	0.0233454	0.0251292	0.8007161	45.296	14.038	25.356	18.231	1.371	-3.789	-4.565	-5.754	258.949	-1.654	114.843	-3.091	9.196	0.519	7	-0.572	2	65.204	0	0	154.17	11	1	17	0	17	2	33	1	0.0389375	M
0	0	0	0	0	8	2	-2	499.844	5.42	735.525	278.985	166.898	217.949	71.693	1349.428	2	13.2	0.0217715	0.02538	0.8029113	44.795	14.463	25.534	18.298	1.57	-3.988	-4.959	-5.76	258.946	-1.469	283.684	-3.06	9.254	0.67	6	-0.604	3	66.372	0	0	154.171	11	1	17	0	17	2	33	0	0.0373469	M
0	0	0	0	0	9	2	-2	495.425	4.212	736.274	358.798	166.89	210.586	0	1365.567	2	13.95	0.0129911	0.0267947	0.8084764	44.728	14.037	25.424	18.743	1.091	-3.275	-4.578	-5.635	258.989	-1.681	114.862	-2.989	8.86	0.501	7	-0.739	2	63.567	0	0	162.587	12	1	17	0	17	2	34	1	0.0398208	M
0	0	0	0	0	8	2	-2	544.295	5.391	740.096	278.985	166.898	217.155	77.058	1357.574	2	13.2	0.0214055	0.0252232	0.8011599	45.113	14.577	25.66	18.306	1.636	-4.082	-5.828	-5.785	258.942	-1.463	303.539	-3.062	9.389	0.695	6	-0.587	2	53.798	0	0	154.172	11	2	17	0	17	2	33	0	0.0342968	M
0	0	0	0	0	8	2	-2	591.295	5.461	746.129	278.977	166.901	216.684	83.567	1368.174	2	13.2	0.0217988	0.0250193	0.7988132	45.533	14.725	25.837	18.319	1.72	-4.204	-6.76	-5.821	258.927	-1.457	329.49	-3.064	9.026	0.822	6	-0.565	2	54.292	0	0	154.171	11	2	17	0	17	2	33	0	0.0315707	M
0	0	0	0	0	8	2	-2	479.425	5.643	742.866	366.831	166.897	209.137	0	1364.067	2	13.2	0.0233454	0.0251292	0.8007161	45.296	14.038	25.356	18.231	1.371	-3.789	-4.565	-5.754	258.949	-1.654	114.843	-3.091	9.196	0.519	7	-0.572	2	65.204	0	0	154.17	11	1	17	0	17	2	33	1	0.0389375	M
0	0	0	0	0	8	2	-2	499.844	5.42	735.525	278.985	166.898	217.949	71.693	1349.428	2	13.2	0.0217715	0.02538	0.8029113	44.795	14.463	25.534	18.298	1.57	-3.988	-4.959	-5.76	258.946	-1.469	283.684	-3.06	9.254	0.67	6	-0.604	3	66.372	0	0	154.171	11	1	17	0	17	2	33	0	0.0373469	M
0	0	0	0	0	9	2	-2	495.425	4.212	736.274	358.798	166.89	210.586	0	1365.567	2	13.95	0.0129911	0.0267947	0.8084764	44.728	14.037	25.424	18.743	1.091	-3.275	-4.578	-5.635	258.989	-1.681	114.862	-2.989	8.86	0.501	7	-0.739	2	63.567	0	0	162.587	12	1	17	0	17	2	34	1	0.0398208	M
0	0	0	0	0	8	2	-2	544.295	5.391	740.096	278.985	166.898	217.155	77.058	1357.574	2	13.2	0.0214055	0.0252232	0.8011599	45.113	14.577	25.66	18.306	1.636	-4.082	-5.828	-5.785	258.942	-1.463	303.539	-3.062	9.389	0.695	6	-0.587	2	53.798	0	0	154.172	11	2	17	0	17	2	33	0	0.0342968	M
0	0	0	0	0	8	2	-2	591.295	5.461	746.129	278.977	166.901	216.684	83.567	1368.174	2	13.2	0.0217988	0.0250193	0.7988132	45.533	14.725	25.837	18.319	1.72	-4.204	-6.76	-5.821	258.927	-1.457	329.49	-3.064	9.026	0.822	6	-0.565	2	54.292	0	0	154.171	11	2	17	0	17	2	33	0	0.0315707	M
0	0	0	0	0	8	2	-2	479.425	5.643	742.866	366.831	166.897	209.137	0	1364.067	2	13.2	0.0233454	0.0251292	0.8007161	45.296	14.038	25.356	18.231	1.371	-3.789	-4.565	-5.754	258.949	-1.654	114.843	-3.091	9.196	0.519	7	-0.572	2	65.204	0	0	154.17	11	1	17	0	17	2	33	1	0.0389375	M
0	0	0	0	0	8	2	-2	499.844	5.42	735.525	278.985	166.898	217.949	71.693	1349.428	2	13.2	0.0217715	0.02538	0.8029113	44.795	14.463	25.534	18.298	1.57	-3.988	-4.959	-5.76	258.946	-1.469	283.684	-3.06	9.254	0.67	6	-0.604	3	66.372	0	0	154.171	11	1	17	0	17	2	33	0	0.0373469	M
0	0	0	0	0	9	2	-2	495.425	4.212	736.274	358.798	166.89	210.586	0	1365.567	2	13.95	0.0129911	0.0267947	0.8084764	44.728	14.037	25.424	18.743	1.091	-3.275	-4.578	-5.635	258.989	-1.681	114.862	-2.989	8.86	0.501	7	-0.739	2	63.567	0	0	162.587	12	1	17	0	17	2	34	1	0.0398208	M
0	0	0	0	0	8	2	-2	544.295	5.391	740.096	278.985	166.898	217.155	77.058	1357.574	2	13.2	0.0214055	0.0252232	0.8011599	45.113	14.577	25.66	18.306	1.636	-4.082	-5.828	-5.785	258.942	-1.463	303.539	-3.062	9.389	0.695	6	-0.587	2	53.798	0	0	154.172	11	2	17	0	17	2	33	0	0.0342968	M
0	0	0	0	0	8	2	-2	591.295	5.461	746.129	278.977	166.901	216.684	83.567	1368.174	2	13.2	0.0217988	0.0250193	0.7988132	45.533	14.725	25.837	18.319	1.72	-4.204	-6.76	-5.821	258.927	-1.457	329.49	-3.064	9.026	0.822	6	-0.565	2	54.292	0	0	154.171	11	2	17	0	17	2	33	0	0.0315707	M
0	0	0	0	0	8	2	-2	479.425	5.643	742.866	366.831	166.897	209.137	0	1364.067	2	13.2	0.0233454	0.0251292	0.8007161	45.296	14.038	25.356	18.231	1.371	-3.789	-4.565	-5.754	258.949	-1.654	114.843	-3.091	9.196	0.519	7	-0.572	2	65.204	0	0	154.17	11	1	17	0	17	2	33	1	0.0389375	M
0	0	0	0	0	8	2	-2	499.844	5.42	735.525	278.985	166.898	217.949	71.693	1349.428	2	13.2	0.0217715	0.02538	0.8029113	44.795	14.463	25.534	18.298	1.57	-3.988	-4.959	-5.76	258.946	-1.469	283.684	-3.06	9.254	0.67	6	-0.604	3	66.372	0	0	154.171	11	1	17	0	17	2	33	0	0.0373469	M
0	0	0	0	0	9	2	-2	495.425	4.212	736.274	358.798	166.89	210.586	0	1365.567	2	13.95	0.0129911	0.0267947	0.8084764	44.728	14.037	25.424	18.743	1.091	-3.275	-4.578	-5.635	258.989	-1.681	114.862	-2.989	8.86	0.501	7	-0.739	2	63.567	0	0	162.587	12	1	17	0	17	2	34	1	0.0398208	M
0	0	0	0	0	8	2	-2	544.295	5.391	740.096	278.985	166.898	217.155	77.058	1357.574	2	13.2	0.0214055	0.0252232	0.8011599	45.113	14.577	25.66	18.306	1.636	-4.082	-5.828	-5.785	258.942	-1.463	303.539	-3.062	9.389	0.695	6	-0.587	2	53.798	0	0	154.172	11	2	17	0	17	2	33	0	0.0342968	M
0	0	0	0	0	8	2	-2	591.295	5.461	746.129	278.977	166.901	216.684	83.567	1368.174	2	13.2	0.0217988	0.0250193	0.7988132	45.533	14.725	25.837	18.319	1.72	-4.204	-6.76	-5.821	258.927	-1.457	329.49	-3.064	9.026	0.822	6	-0.565	2	54.292	0	0	154.171	11	2	17	0	17	2	33	0	0.0315707	M
0	0	0	0	0	8	2	-2	479.425	5.643	742.866	366.831	166.897	209.137	0	1364.067	2	13.2	0.0233454	0.0251292	0.8007161	45.296	14.038	25.356	18.231	1.371	-3.789	-4.565	-5.754	258.949	-1.654	114.843	-3.091	9.196	0.519	7	-0.572	2	65.204	0	0	154.17	11	1	17	0	17	2	33	1	0.0389375	M
0	0	0	0	0	8	2	-2	499.844	5.42	735.525	278.985	166.898	217.949	71.693	1349.428	2	13.2	0.0217715	0.02538	0.8029113	44.795	14.463	25.534	18.298	1.57	-3.988	-4.959	-5.76	258.946	-1.469	283.684	-3.06	9.254	0.67	6	-0.604	3	66.372	0	0	154.171	11	1	17	0	17	2	33	0	0.0373469	M
0	0	0	0	0	9	2	-2	495.425	4.212	736.274	358.798	166.89	210.586	0	1365.567	2	13.95	0.0129911	0.0267947	0.8084764	44.728	14.037	25.424	18.743	1.091	-3.275	-4.578	-5.635	258.989	-1.681	114.862	-2.989	8.86	0.501	7	-0.739	2	63.567	0	0	162.587	12	1	17	0	17	2	34	1	0.0398208	M
0	0	0	0	0	8	2	-2	544.295	5.391	740.096	278.985	166.898	217.155	77.058	1357.574	2	13.2	0.0214055	0.0252232	0.8011599	45.113	14.577	25.66	18.306	1.636	-4.082	-5.828	-5.785	258.942	-1.463	303.539	-3.062	9.389	0.695	6	-0.587	2	53.798	0	0	154.172	11	2	17	0	17	2	33	0	0.0342968	M
0	0	0	0	0	8	2	-2	591.295	5.461	746.129	278.977	166.901	216.684	83.567	1368.174	2	13.2	0.0217988	0.0250193	0.7988132	45.533	14.725	25.837	18.319	1.72	-4.204	-6.76	-5.821	258.927	-1.457	329.49	-3.064	9.026	0.822	6	-0.565	2	54.292	0	0	154.171	11	2	17	0	17	2	33	0	0.0315707	M
0	0	0	0	0	8	2	-2	479.425	5.643	742.866	366.831	166.897	209.137	0	1364.067	2	13.2	0.0233454	0.0251292	0.8007161	45.296	14.038	25.356	18.231	1.371	-3.789	-4.565	-5.754	258.949	-1.654	114.843	-3.091	9.196	0.519	7	-0.572	2	65.204	0	0	154.17	11	1	17	0	17	2	33	1	0.0389375	M
0	0	0	0	0	8	2	-2	499.844	5.42	735.525	278.985	166.898	217.949	71.693	1349.428	2	13.2	0.0217715	0.02538	0.8029113	44.795	14.463	25.534	18.298	1.57	-3.988	-4.959	-5.76	258.946	-1.469	283.684	-3.06	9.254	0.67	6	-0.604	3	66.372	0	0	154.171	11	1	17	0	17	2	33	0	0.0373469	M
0	0	0	0	0	9	2	-2	495.425	4.212	736.274	358.798	166.89	210.586	0	1365.567	2	13.95	0.0129911	0.0267947	0.8084764	44.728	14.037	25.424	18.743	1.091	-3.275	-4.578	-5.635	258.989	-1.681	114.862	-2.989	8.86	0.501	7	-0.739	2	63.567	0	0	162.587	12	1	17	0	17	2	34	1	0.0398208	M
0	0	0	0	0	8	2	-2	544.295	5.391	740.096	278.985	166.898	217.155	77.058	1357.574	2	13.2	0.0214055	0.0252232	0.8011599	45.113	14.577	25.66	18.306	1.636	-4.082	-5.828	-5.785	258.942	-1.463	303.539	-3.062	9.389	0.695	6	-0.587	2	53.798	0	0	154.172	11	2	17	0	17	2	33	0	0.0342968	M
0	0	0	0	0	8	2	-2	591.295	5.461	746.129	278.977	166.901	216.684	83.567	1368.174	2	13.2	0.0217988	0.0250193	0.7988132	45.533	14.725	25.837	18.319	1.72	-4.204	-6.76	-5.821	258.927	-1.457	329.49	-3.064	9.026	0.822	6	-0.565	2	54.292	0	0	154.171	11	2	17	0	17	2	33	0	0.0315707	M
0	0	0	0	0	8	2	-2	479.425	5.643	742.866	366.831	166.897	209.137	0	1364.067	2	13.2	0.0233454	0.0251292	0.8007161	45.296	14.038	25.356	18.231	1.371	-3.789	-4.565	-5.754	258.949	-1.654	114.843	-3.091	9.196	0.519	7	-0.572	2	65.204	0	0	154.17	11	1	17	0	17	2	33	1	0.0389375	M
0	0	0	0	0	8	2	-2	499.844	5.42	735.525	278.985	166.898	217.949	71.693	1349.428	2	13.2	0.0217715	0.02538	0.8029113	44.795	14.463	25.534	18.298	1.57	-3.988	-4.959	-5.76	258.946	-1.469	283.684	-3.06	9.254	0.67	6	-0.604	3	66.372	0	0	154.171	11	1	17	0	17	2	33	0	0.0373469	M
0	0	0	0	0	9	2	-2	495.425	4.212	736.274	358.798	166.89	210.586	0	1365.567	2	13.95	0.0129911	0.0267947	0.8084764	44.728	14.037	25.424	18.743	1.091	-3.275	-4.578	-5.635	258.989	-1.681	114.862	-2.989	8.86	0.501	7	-0.739	2	63.567	0	0	162.587	12	1	17	0	17	2	34	1	0.0398208	M
0	0	0	0	0	8	2	-2	544.295	5.391	740.096	278.985	166.898	217.155	77.058	1357.574	2	13.2	0.0214055	0.0252232	0.8011599	45.113	14.577	25.66	18.306	1.636	-4.082	-5.828	-5.785	258.942	-1.463	303.539	-3.062	9.389	0.695	6	-0.587	2	53.798	0	0	154.172	11	2	17	0	17	2	33	0	0.0342968	M
0	0	0	0	0	8	2	-2	591.295	5.461	746.129	278.977	166.901	216.684	83.567	1368.174	2	13.2	0.0217988	0.0250193	0.7988132	45.533	14.725	25.837	18.319	1.72	-4.204	-6.76	-5.821	258.927	-1.457	329.49	-3.064	9.026	0.822	6	-0.565	2	54.292	0	0	154.171	11	2	17	0	17	2	33	0	0.0315707	M
0	0	0	0	0	8	2	-2	479.425	5.643	742.866	366.831	166.897	209.137	0	1364.067	2	13.2	0.0233454	0.0251292	0.8007161	45.296	14.038	25.356	18.231	1.371	-3.789	-4.565	-5.754	258.949	-1.654	114.843	-3.091	9.196	0.519	7	-0.572	2	65.204	0	0	154.17	11	1	17	0	17	2	33	1	0.0389375	M
0	0	0	0	0	8	2	-2	499.844	5.42	735.525	278.985	166.898	217.949	71.693	1349.428	2	13.2	0.0217715	0.02538	0.8029113	44.795	14.463	25.534	18.298	1.57	-3.988	-4.959	-5.76	258.946	-1.469	283.684	-3.06	9.254	0.67	6	-0.604	3	66.372	0	0	154.171	11	1	17	0	17	2	33	0	0.0373469	M
0	0	0	0	0	9	2	-2	495.425	4.212	736.274	358.798	166.89	210.586	0	1365.567	2	13.95	0.0129911	0.0267947	0.8084764	44.728	14.037	25.424	18.743	1.091	-3.275	-4.578	-5.635	258.989	-1.681	114.862	-2.989	8.86	0.501	7	-0.739	2	63.567	0	0	162.587	12	1	17	0	17	2	34	1	0.0398208	M
0	0	0	0	0	8	2	-2	544.295	5.391	740.096	278.985	166.898	217.155	77.058	1357.574	2	13.2	0.0214055	0.0252232	0.8011599	45.113	14.577	25.66	18.306	1.636	-4.082	-5.828	-5.785	258.942	-1.463	303.539	-3.062	9.389	0.695	6	-0.587	2	53.798	0	0	154.172	11	2	17	0	17	2	33	0	0.0342968	M
0	0	0	0	0	8	2	-2	591.295	5.461	746.129	278.977	166.901	216.684	83.567	1368.174	2	13.2	0.0217988	0.0250193	0.7988132	45.533	14.725	25.837	18.319	1.72	-4.204	-6.76	-5.821	258.927	-1.457	329.49	-3.064	9.026	0.822	6	-0.565	2	54.292	0	0	154.171	11	2	17	0	17	2	33	0	0.0315707	M
0	0	0	0	0	8	2	-2	479.425	5.643	742.866	366.831	166.897	209.137	0	1364.067	2	13.2	0.0233454	0.0251292	0.8007161	45.296	14.038	25.356	18.231	1.371	-3.789	-4.565	-5.754	258.949	-1.654	114.843	-3.091	9.196	0.519	7	-0.572	2	65.204	0	0	154.17	11	1	17	0	17	2	33	1	0.0389375	M
0	0	0	0	0	8	2	-2	499.844	5.42	735.525	278.985	166.898	217.949	71.693	1349.428	2	13.2	0.0217715	0.02538	0.8029113	44.795	14.463	25.534	18.298	1.57	-3.988	-4.959	-5.76	258.946	-1.469	283.684	-3.06	9.254	0.67	6	-0.604	3	66.372	0	0	154.171	11	1	17	0	17	2	33	0	0.0373469	M
0	0	0	0	0	9	2	-2	495.425	4.212	736.274	358.798	166.89	210.586	0	1365.567	2	13.95	0.0129911	0.0267947	0.8084764	44.728	14.037	25.424	18.743	1.091	-3.275	-4.578	-5.635	258.989	-1.681	114.862	-2.989	8.86	0.501	7	-0.739	2	63.567	0	0	162.587	12	1	17	0	17	2	34	1	0.0398208	M
0	0	0	0	0	8	2	-2	544.295	5.391	740.096	278.985	166.898	217.155	77.058	1357.574	2	13.2	0.0214055	0.0252232	0.8011599	45.113	14.577	25.66	18.306	1.636	-4.082	-5.828	-5.785	258.942	-1.463	303.539	-3.062	9.389	0.695	6	-0.587	2	53.798	0	0	154.172	11	2	17	0	17	2	33	0	0.0342968	M
0	0	0	0	0	8	2	-2	591.295	5.461	746.129	278.977	166.901	216.684	83.567	1368.174	2	13.2	0.0217988	0.0250193	0.7988132	45.533	14.725	25.837	18.319	1.72	-4.204	-6.76	-5.821	258.927	-1.457	329.49	-3.064	9.026	0.822	6	-0.565	2	54.292	0	0	154.171	11	2	17	0	17	2	33	0	0.0315707	M
0	0	0	0	0	8	2	-2	479.425	5.643	742.866	366.831	166.897	209.137	0	1364.067	2	13.2	0.0233454	0.0251292	0.8007161	45.296	14.038	25.356	18.231	1.371	-3.789	-4.565	-5.754	258.949	-1.654	114.843	-3.091	9.196	0.519	7	-0.572	2	65.204	0	0	154.17	11	1	17	0	17	2	33	1	0.0389375	M
0	0	0	0	0	8	2	-2	499.844	5.42	735.525	278.985	166.898	217.949	71.693	1349.428	2	13.2	0.0217715	0.02538	0.8029113	44.795	14.463	25.534	18.298	1.57	-3.988	-4.959	-5.76	258.946	-1.469	283.684	-3.06	9.254	0.67	6	-0.604	3	66.372	0	0	154.171	11	1	17	0	17	2	33	0	0.0373469	M
0	0	0	0	0	9	2	-2	495.425	4.212	736.274	358.798	166.89	210.586	0	1365.567	2	13.95	0.0129911	0.0267947	0.8084764	44.728	14.037	25.424	18.743	1.091	-3.275	-4.578	-5.635	258.989	-1.681	114.862	-2.989	8.86	0.501	7	-0.739	2	63.567	0	0	162.587	12	1	17	0	17	2	34	1	0.0398208	M
0	0	0	0	0	8	2	-2	544.295	5.391	740.096	278.985	166.898	217.155	77.058	1357.574	2	13.2	0.0214055	0.0252232	0.8011599	45.113	14.577	25.66	18.306	1.636	-4.082	-5.828	-5.785	258.942	-1.463	303.539	-3.062	9.389	0.695	6	-0.587	2	53.798	0	0	154.172	11	2	17	0	17	2	33	0	0.0342968	M
0	0	0	0	0	8	2	-2	591.295	5.461	746.129	278.977	166.901	216.684	83.567	1368.174	2	13.2	0.0217988	0.0250193	0.7988132	45.533	14.725	25.837	18.319	1.72	-4.204	-6.76	-5.821	258.927	-1.457	329.49	-3.064	9.026	0.822	6	-0.565	2	54.292	0	0	154.171	11	2	17	0	17	2	33	0	0.0315707	M
0	0	0	0	0	8	2	-2	479.425	5.643	742.866	366.831	166.897	209.137	0	1364.067	2	13.2	0.0233454	0.0251292	0.8007161	45.296	14.038	25.356	18.231	1.371	-3.789	-4.565	-5.754	258.949	-1.654	114.843	-3.091	9.196	0.519	7	-0.572	2	65.204	0	0	154.17	11	1	17	0	17	2	33	1	0.0389375	M
0	0	0	0	0	8	2	-2	499.844	5.42	735.525	278.985	166.898	217.949	71.693	1349.428	2	13.2	0.0217715	0.02538	0.8029113	44.795	14.463	25.534	18.298	1.57	-3.988	-4.959	-5.76	258.946	-1.469	283.684	-3.06	9.254	0.67	6	-0.604	3	66.372	0	0	154.171	11	1	17	0	17	2	33	0	0.0373469	M
0	0	0	0	0	9	2	-2	495.425	4.212	736.274	358.798	166.89	210.586	0	1365.567	2	13.95	0.0129911	0.0267947	0.8084764	44.728	14.037	25.424	18.743	1.091	-3.275	-4.578	-5.635	258.989	-1.681	114.862	-2.989	8.86	0.501	7	-0.739	2	63.567	0	0	162.587	12	1	17	0	17	2	34	1	0.0398208	M
0	0	0	0	0	8	2	-2	544.295	5.391	740.096	278.985	166.898	217.155	77.058	1357.574	2	13.2	0.0214055	0.0252232	0.8011599	45.113	14.577	25.66	18.306	1.636	-4.082	-5.828	-5.785	258.942	-1.463	303.539	-3.062	9.389	0.695	6	-0.587	2	53.798	0	0	154.172	11	2	17	0	17	2	33	0	0.0342968	M
0	0	0	0	0	8	2	-2	591.295	5.461	746.129	278.977	166.901	216.684	83.567	1368.174	2	13.2	0.0217988	0.0250193	0.7988132	45.533	14.725	25.837	18.319	1.72	-4.204	-6.76	-5.821	258.927	-1.457	329.49	-3.064	9.026	0.822	6	-0.565	2	54.292	0	0	154.171	11	2	17	0	17	2	33	0	0.0315707	M
0	0	0	0	0	8	2	-2	479.425	5.643	742.866	366.831	166.897	209.137	0	1364.067	2	13.2	0.0233454	0.0251292	0.8007161	45.296	14.038	25.356	18.231	1.371	-3.789	-4.565	-5.754	258.949	-1.654	114.843	-3.091	9.196	0.519	7	-0.572	2	65.204	0	0	154.17	11	1	17	0	17	2	33	1	0.0389375	M
0	0	0	0	0	8	2	-2	499.844	5.42	735.525	278.985	166.898	217.949	71.693	1349.428	2	13.2	0.0217715	0.02538	0.8029113	44.795	14.463	25.534	18.298	1.57	-3.988	-4.959	-5.76	258.946	-1.469	283.684	-3.06	9.254	0.67	6	-0.604	3	66.372	0	0	154.171	11	1	17	0	17	2	33	0	0.0373469	M
0	0	0	0	0	9	2	-2	495.425	4.212	736.274	358.798	166.89	210.586	0	1365.567	2	13.95	0.0129911	0.0267947	0.8084764	44.728	14.037	25.424	18.743	1.091	-3.275	-4.578	-5.635	258.989	-1.681	114.862	-2.989	8.86	0.501	7	-0.739	2	63.567	0	0	162.587	12	1	17	0	17	2	34	1	0.0398208	M
0	0	0	0	0	8	2	-2	544.295	5.391	740.096	278.985	166.898	217.155	77.058	1357.574	2	13.2	0.0214055	0.0252232	0.8011599	45.113	14.577	25.66	18.306	1.636	-4.082	-5.828	-5.785	258.942	-1.463	303.539	-3.062	9.389	0.695	6	-0.587	2	53.798	0	0	154.172	11	2	17	0	17	2	33	0	0.0342968	M
0	0	0	0	0	8	2	-2	591.295	5.461	746.129	278.977	166.901	216.684	83.567	1368.174	2	13.2	0.0217988	0.0250193	0.7988132	45.533	14.725	25.837	18.319	1.72	-4.204	-6.76	-5.821	258.927	-1.457	329.49	-3.064	9.026	0.822	6	-0.565	2	54.292	0	0	154.171	11	2	17	0	17	2	33	0	0.0315707	M
0	0	0	0	0	8	2	-2	479.425	5.643	742.866	366.831	166.897	209.137	0	1364.067	2	13.2	0.0233454	0.0251292	0.8007161	45.296	14.038	25.356	18.231	1.371	-3.789	-4.565	-5.754	258.949	-1.654	114.843	-3.091	9.196	0.519	7	-0.572	2	65.204	0	0	154.17	11	1	17	0	17	2	33	1	0.0389375	M
0	0	0	0	0	8	2	-2	499.844	5.42	735.525	278.985	166.898	217.949	71.693	1349.428	2	13.2	0.0217715	0.02538	0.8029113	44.795	14.463	25.534	18.298	1.57	-3.988	-4.959	-5.76	258.946	-1.469	283.684	-3.06	9.254	0.67	6	-0.604	3	66.372	0	0	154.171	11	1	17	0	17	2	33	0	0.0373469	M
