assay_name	compound_pubchem_cid	assay_outcome
tox21-ap1-agonist-p1	CID_90547	0
tox21-ap1-agonist-p1	CID_11492381	0
tox21-ap1-agonist-p1	CID_11424151	0
tox21-ap1-agonist-p1	CID_11461044	0
tox21-ap1-agonist-p1	CID_22239085	0
tox21-ap1-agonist-p1	CID_5758	0
tox21-ap1-agonist-p1	CID_5784	0
tox21-ap1-agonist-p1	CID_5817	0
tox21-ap1-agonist-p1	CID_10721	0
tox21-ap1-agonist-p1	CID_447	0
tox21-ap1-agonist-p1	CID_31261	0
tox21-ap1-agonist-p1	CID_13360	0
tox21-ap1-agonist-p1	CID_3305	0
tox21-ap1-agonist-p1	CID_8148	0
tox21-ap1-agonist-p1	CID_20240	0
tox21-ap1-agonist-p1	CID_5922	0
tox21-ap1-agonist-p1	CID_7955	0
tox21-ap1-agonist-p1	CID_7409	0
tox21-ap1-agonist-p1	CID_7253	0
tox21-ap1-agonist-p1	CID_53316407	0
tox21-ap1-agonist-p1	CID_2734227	0
tox21-ap1-agonist-p1	CID_10250129	0
tox21-ap1-agonist-p1	CID_12991988	0
tox21-ap1-agonist-p1	CID_2758873	0
tox21-ap1-agonist-p1	CID_53260965	0
tox21-ap1-agonist-p1	CID_10867	0
tox21-ap1-agonist-p1	CID_95170	0
tox21-ap1-agonist-p1	CID_230976	0
tox21-ap1-agonist-p1	CID_11245	0
tox21-ap1-agonist-p1	CID_8071	0
tox21-ap1-agonist-p1	CID_34763	0
tox21-ap1-agonist-p1	CID_11666	0
tox21-ap1-agonist-p1	CID_6277	0
tox21-ap1-agonist-p1	CID_11945	0
tox21-ap1-agonist-p1	CID_4763	0
tox21-ap1-agonist-p1	CID_6956	0
tox21-ap1-agonist-p1	CID_159924	0
tox21-ap1-agonist-p1	CID_2734237	0
tox21-ap1-agonist-p1	CID_10197675	0
tox21-ap1-agonist-p1	CID_11321106	0
tox21-ap1-agonist-p1	CID_4064	0
tox21-ap1-agonist-p1	CID_11356	0
tox21-ap1-agonist-p1	CID_11560	0
tox21-ap1-agonist-p1	CID_11584	0
tox21-ap1-agonist-p1	CID_11673	0
tox21-ap1-agonist-p1	CID_6417	0
tox21-ap1-agonist-p1	CID_6517	0
tox21-ap1-agonist-p1	CID_6788	0
tox21-ap1-agonist-p1	CID_6935	0
tox21-ap1-agonist-p1	CID_7027	0
tox21-ap1-agonist-p1	CID_64947	0
tox21-ap1-agonist-p1	CID_656582	0
tox21-ap1-agonist-p1	CID_10891	0
tox21-ap1-agonist-p1	CID_50516	0
tox21-ap1-agonist-p1	CID_115089	0
tox21-ap1-agonist-p1	CID_8003	0
tox21-ap1-agonist-p1	CID_15206	0
tox21-ap1-agonist-p1	CID_11750	0
tox21-ap1-agonist-p1	CID_11852	0
tox21-ap1-agonist-p1	CID_11875	0
tox21-ap1-agonist-p1	CID_11910	0
tox21-ap1-agonist-p1	CID_12018	0
tox21-ap1-agonist-p1	CID_7412	0
tox21-ap1-agonist-p1	CID_7568	0
tox21-ap1-agonist-p1	CID_7735	0
tox21-ap1-agonist-p1	CID_7764	0
tox21-ap1-agonist-p1	CID_7868	0
tox21-ap1-agonist-p1	CID_88898	0
tox21-ap1-agonist-p1	CID_12867	0
tox21-ap1-agonist-p1	CID_13203	0
tox21-ap1-agonist-p1	CID_67299	0
tox21-ap1-agonist-p1	CID_11701	0
tox21-ap1-agonist-p1	CID_18604	0
tox21-ap1-agonist-p1	CID_21622	0
tox21-ap1-agonist-p1	CID_24314	0
tox21-ap1-agonist-p1	CID_7101	0
tox21-ap1-agonist-p1	CID_47491	0
tox21-ap1-agonist-p1	CID_12091	0
tox21-ap1-agonist-p1	CID_22586	0
tox21-ap1-agonist-p1	CID_6115	0
tox21-ap1-agonist-p1	CID_12302	0
tox21-ap1-agonist-p1	CID_12364	0
tox21-ap1-agonist-p1	CID_8110	0
tox21-ap1-agonist-p1	CID_8265	0
tox21-ap1-agonist-p1	CID_8472	0
tox21-ap1-agonist-p1	CID_12681	0
tox21-ap1-agonist-p1	CID_12372	0
tox21-ap1-agonist-p1	CID_7420	0
tox21-ap1-agonist-p1	CID_12244	0
tox21-ap1-agonist-p1	CID_12046	0
tox21-ap1-agonist-p1	CID_24937	0
tox21-ap1-agonist-p1	CID_30623	0
tox21-ap1-agonist-p1	CID_16990	0
tox21-ap1-agonist-p1	CID_11387	0
tox21-ap1-agonist-p1	CID_12512	0
tox21-ap1-agonist-p1	CID_5356785	0
tox21-ap1-agonist-p1	CID_106729	0
tox21-ap1-agonist-p1	CID_6264	0
tox21-ap1-agonist-p1	CID_8946	0
tox21-ap1-agonist-p1	CID_10401	0
tox21-ap1-agonist-p1	CID_10724	0
tox21-ap1-agonist-p1	CID_11040	0
tox21-ap1-agonist-p1	CID_69027	0
tox21-ap1-agonist-p1	CID_11262	0
tox21-ap1-agonist-p1	CID_10457	0
tox21-ap1-agonist-p1	CID_74563	0
tox21-ap1-agonist-p1	CID_867	0
tox21-ap1-agonist-p1	CID_22086	0
tox21-ap1-agonist-p1	CID_19463	0
tox21-ap1-agonist-p1	CID_7487	0
tox21-ap1-agonist-p1	CID_7503	0
tox21-ap1-agonist-p1	CID_7526	0
tox21-ap1-agonist-p1	CID_6332	0
tox21-ap1-agonist-p1	CID_6358	0
tox21-ap1-agonist-p1	CID_6366	0
tox21-ap1-agonist-p1	CID_6403	0
tox21-ap1-agonist-p1	CID_61207	0
tox21-ap1-agonist-p1	CID_13032	0
tox21-ap1-agonist-p1	CID_12053	0
tox21-ap1-agonist-p1	CID_12374	0
tox21-ap1-agonist-p1	CID_15122	0
tox21-ap1-agonist-p1	CID_70324	0
tox21-ap1-agonist-p1	CID_14456	0
tox21-ap1-agonist-p1	CID_61144	0
tox21-ap1-agonist-p1	CID_12530	0
tox21-ap1-agonist-p1	CID_8186	0
tox21-ap1-agonist-p1	CID_13931	0
tox21-ap1-agonist-p1	CID_7671	0
tox21-ap1-agonist-p1	CID_307	0
tox21-ap1-agonist-p1	CID_7737	0
tox21-ap1-agonist-p1	CID_6534	0
tox21-ap1-agonist-p1	CID_6564	0
tox21-ap1-agonist-p1	CID_6570	0
tox21-ap1-agonist-p1	CID_6588	0
tox21-ap1-agonist-p1	CID_398	0
tox21-ap1-agonist-p1	CID_6637	0
tox21-ap1-agonist-p1	CID_15290	0
tox21-ap1-agonist-p1	CID_6327116	0
tox21-ap1-agonist-p1	CID_17043	0
tox21-ap1-agonist-p1	CID_62475	0
tox21-ap1-agonist-p1	CID_23675796	0
tox21-ap1-agonist-p1	CID_83050	0
tox21-ap1-agonist-p1	CID_73851	0
tox21-ap1-agonist-p1	CID_16211115	0
tox21-ap1-agonist-p1	CID_7765	0
tox21-ap1-agonist-p1	CID_61527	0
tox21-ap1-agonist-p1	CID_7835	0
tox21-ap1-agonist-p1	CID_7918	0
tox21-ap1-agonist-p1	CID_6658	0
tox21-ap1-agonist-p1	CID_157882	0
tox21-ap1-agonist-p1	CID_6828	0
tox21-ap1-agonist-p1	CID_6894	0
tox21-ap1-agonist-p1	CID_7589	0
tox21-ap1-agonist-p1	CID_6974	0
tox21-ap1-agonist-p1	CID_78501	0
tox21-ap1-agonist-p1	CID_23368	0
tox21-ap1-agonist-p1	CID_9568808	0
tox21-ap1-agonist-p1	CID_33263	0
tox21-ap1-agonist-p1	CID_56638112	0
tox21-ap1-agonist-p1	CID_69150	0
tox21-ap1-agonist-p1	CID_16211135	0
tox21-ap1-agonist-p1	CID_53316406	0
tox21-ap1-agonist-p1	CID_7950	0
tox21-ap1-agonist-p1	CID_8004	0
tox21-ap1-agonist-p1	CID_8031	0
tox21-ap1-agonist-p1	CID_8061	0
tox21-ap1-agonist-p1	CID_14223	0
tox21-ap1-agonist-p1	CID_8147	0
tox21-ap1-agonist-p1	CID_6996	0
tox21-ap1-agonist-p1	CID_7046	0
tox21-ap1-agonist-p1	CID_7098	0
tox21-ap1-agonist-p1	CID_7102	0
tox21-ap1-agonist-p1	CID_13610	0
tox21-ap1-agonist-p1	CID_33934	0
tox21-ap1-agonist-p1	CID_94483	0
tox21-ap1-agonist-p1	CID_114129	0
tox21-ap1-agonist-p1	CID_7112	0
tox21-ap1-agonist-p1	CID_7892	0
tox21-ap1-agonist-p1	CID_67151	0
tox21-ap1-agonist-p1	CID_608116	0
tox21-ap1-agonist-p1	CID_13065	0
tox21-ap1-agonist-p1	CID_84677	0
tox21-ap1-agonist-p1	CID_7494	0
tox21-ap1-agonist-p1	CID_8374	0
tox21-ap1-agonist-p1	CID_8394	0
tox21-ap1-agonist-p1	CID_8443	0
tox21-ap1-agonist-p1	CID_31217	0
tox21-ap1-agonist-p1	CID_7236	0
tox21-ap1-agonist-p1	CID_7250	0
tox21-ap1-agonist-p1	CID_7262	0
tox21-ap1-agonist-p1	CID_7280	0
tox21-ap1-agonist-p1	CID_7301	0
tox21-ap1-agonist-p1	CID_12160	0
tox21-ap1-agonist-p1	CID_13602	0
tox21-ap1-agonist-p1	CID_15348	0
tox21-ap1-agonist-p1	CID_75498	0
tox21-ap1-agonist-p1	CID_18062	0
tox21-ap1-agonist-p1	CID_6799	0
tox21-ap1-agonist-p1	CID_222285	0
tox21-ap1-agonist-p1	CID_26132	0
tox21-ap1-agonist-p1	CID_8855	0
tox21-ap1-agonist-p1	CID_27054	0
tox21-ap1-agonist-p1	CID_5273621	0
tox21-ap1-agonist-p1	CID_7374	0
tox21-ap1-agonist-p1	CID_7423	0
tox21-ap1-agonist-p1	CID_7441	0
tox21-ap1-agonist-p1	CID_7499	0
tox21-ap1-agonist-p1	CID_7838	0
tox21-ap1-agonist-p1	CID_2723856	0
tox21-ap1-agonist-p1	CID_82029	0
tox21-ap1-agonist-p1	CID_117915	0
tox21-ap1-agonist-p1	CID_516872	0
tox21-ap1-agonist-p1	CID_1118	0
tox21-ap1-agonist-p1	CID_60196371	0
tox21-ap1-agonist-p1	CID_6427	0
tox21-ap1-agonist-p1	CID_17321	0
tox21-ap1-agonist-p1	CID_20353	0
tox21-ap1-agonist-p1	CID_212930	0
tox21-ap1-agonist-p1	CID_23535	0
tox21-ap1-agonist-p1	CID_27582	0
tox21-ap1-agonist-p1	CID_7515	0
tox21-ap1-agonist-p1	CID_2723754	0
tox21-ap1-agonist-p1	CID_15660	0
tox21-ap1-agonist-p1	CID_62725	0
tox21-ap1-agonist-p1	CID_16180	0
tox21-ap1-agonist-p1	CID_54891	0
tox21-ap1-agonist-p1	CID_11659	0
tox21-ap1-agonist-p1	CID_54960	0
tox21-ap1-agonist-p1	CID_91604	0
tox21-ap1-agonist-p1	CID_8442	0
tox21-ap1-agonist-p1	CID_6053	0
tox21-ap1-agonist-p1	CID_6323490	0
tox21-ap1-agonist-p1	CID_7386	0
tox21-ap1-agonist-p1	CID_7158	0
tox21-ap1-agonist-p1	CID_439709	0
tox21-ap1-agonist-p1	CID_20849290	0
tox21-ap1-agonist-p1	CID_7167	0
tox21-ap1-agonist-p1	CID_5897	0
tox21-ap1-agonist-p1	CID_3763	0
tox21-ap1-agonist-p1	CID_12148	0
tox21-ap1-agonist-p1	CID_7933	0
tox21-ap1-agonist-p1	CID_5281771	0
tox21-ap1-agonist-p1	CID_9443	0
tox21-ap1-agonist-p1	CID_7724	0
tox21-ap1-agonist-p1	CID_76583	0
tox21-ap1-agonist-p1	CID_68191	0
tox21-ap1-agonist-p1	CID_11236	0
tox21-ap1-agonist-p1	CID_17234	0
tox21-ap1-agonist-p1	CID_11112	0
tox21-ap1-agonist-p1	CID_24233	0
tox21-ap1-agonist-p1	CID_7586	0
tox21-ap1-agonist-p1	CID_61012	0
tox21-ap1-agonist-p1	CID_638144	0
tox21-ap1-agonist-p1	CID_2777982	0
tox21-ap1-agonist-p1	CID_2734243	0
tox21-ap1-agonist-p1	CID_18370	0
tox21-ap1-agonist-p1	CID_12078	0
tox21-ap1-agonist-p1	CID_6410	0
tox21-ap1-agonist-p1	CID_95116	0
tox21-ap1-agonist-p1	CID_16125	0
tox21-ap1-agonist-p1	CID_11803	0
tox21-ap1-agonist-p1	CID_7368	0
tox21-ap1-agonist-p1	CID_15050	0
tox21-ap1-agonist-p1	CID_6926	0
tox21-ap1-agonist-p1	CID_28697	0
tox21-ap1-agonist-p1	CID_11328	0
tox21-ap1-agonist-p1	CID_12468	0
tox21-ap1-agonist-p1	CID_6589	0
tox21-ap1-agonist-p1	CID_7258	0
tox21-ap1-agonist-p1	CID_7055	0
tox21-ap1-agonist-p1	CID_10967	0
tox21-ap1-agonist-p1	CID_6586	0
tox21-ap1-agonist-p1	CID_12184591	0
tox21-ap1-agonist-p1	CID_8165	0
tox21-ap1-agonist-p1	CID_74080	0
tox21-ap1-agonist-p1	CID_2724192	0
tox21-ap1-agonist-p1	CID_8005	0
tox21-ap1-agonist-p1	CID_20055509	0
tox21-ap1-agonist-p1	CID_261491	0
tox21-ap1-agonist-p1	CID_7856	0
tox21-ap1-agonist-p1	CID_19165	0
tox21-ap1-agonist-p1	CID_7015	0
tox21-ap1-agonist-p1	CID_1049	0
tox21-ap1-agonist-p1	CID_7288	0
tox21-ap1-agonist-p1	CID_6936	0
tox21-ap1-agonist-p1	CID_9483	0
tox21-ap1-agonist-p1	CID_21210	0
tox21-ap1-agonist-p1	CID_18196	0
tox21-ap1-agonist-p1	CID_8282	0
tox21-ap1-agonist-p1	CID_16420	0
tox21-ap1-agonist-p1	CID_7961	0
tox21-ap1-agonist-p1	CID_80365	0
tox21-ap1-agonist-p1	CID_102484	0
tox21-ap1-agonist-p1	CID_13586	0
tox21-ap1-agonist-p1	CID_8540	0
tox21-ap1-agonist-p1	CID_8471	0
tox21-ap1-agonist-p1	CID_6387	0
tox21-ap1-agonist-p1	CID_637892	0
tox21-ap1-agonist-p1	CID_9809	0
tox21-ap1-agonist-p1	CID_11830	0
tox21-ap1-agonist-p1	CID_77353	0
tox21-ap1-agonist-p1	CID_60999	0
tox21-ap1-agonist-p1	CID_197835	0
tox21-ap1-agonist-p1	CID_29228	0
tox21-ap1-agonist-p1	CID_18555	0
tox21-ap1-agonist-p1	CID_21575	0
tox21-ap1-agonist-p1	CID_12104	0
tox21-ap1-agonist-p1	CID_6446	0
tox21-ap1-agonist-p1	CID_13551	0
tox21-ap1-agonist-p1	CID_52999	0
tox21-ap1-agonist-p1	CID_8491	0
tox21-ap1-agonist-p1	CID_11955	0
tox21-ap1-agonist-p1	CID_80519	0
tox21-ap1-agonist-p1	CID_81133	0
tox21-ap1-agonist-p1	CID_7805	0
tox21-ap1-agonist-p1	CID_31275	0
tox21-ap1-agonist-p1	CID_17570	0
tox21-ap1-agonist-p1	CID_67967	0
tox21-ap1-agonist-p1	CID_6013	0
tox21-ap1-agonist-p1	CID_61186	0
tox21-ap1-agonist-p1	CID_6327594	0
tox21-ap1-agonist-p1	CID_20701	0
tox21-ap1-agonist-p1	CID_8354	0
tox21-ap1-agonist-p1	CID_23681217	0
tox21-ap1-agonist-p1	CID_10439	0
tox21-ap1-agonist-p1	CID_7604	0
tox21-ap1-agonist-p1	CID_5354284	0
tox21-ap1-agonist-p1	CID_12209	0
tox21-ap1-agonist-p1	CID_41375	0
tox21-ap1-agonist-p1	CID_16640	0
tox21-ap1-agonist-p1	CID_8037	0
tox21-ap1-agonist-p1	CID_5281116	0
tox21-ap1-agonist-p1	CID_74348	0
tox21-ap1-agonist-p1	CID_53462	0
tox21-ap1-agonist-p1	CID_13539	0
tox21-ap1-agonist-p1	CID_11460221	0
tox21-ap1-agonist-p1	CID_10473	0
tox21-ap1-agonist-p1	CID_77290	0
tox21-ap1-agonist-p1	CID_7766	0
tox21-ap1-agonist-p1	CID_5284459	0
tox21-ap1-agonist-p1	CID_11783	0
tox21-ap1-agonist-p1	CID_10900	0
tox21-ap1-agonist-p1	CID_11174	0
tox21-ap1-agonist-p1	CID_10843	0
tox21-ap1-agonist-p1	CID_11552	0
tox21-ap1-agonist-p1	CID_10560335	0
tox21-ap1-agonist-p1	CID_11212667	0
tox21-ap1-agonist-p1	CID_2734241	0
tox21-ap1-agonist-p1	CID_2734176	0
tox21-ap1-agonist-p1	CID_2734238	0
tox21-ap1-agonist-p1	CID_60960	0
tox21-ap1-agonist-p1	CID_76564	0
tox21-ap1-agonist-p1	CID_7621	0
tox21-ap1-agonist-p1	CID_88365	0
tox21-ap1-agonist-p1	CID_6899	0
tox21-ap1-agonist-p1	CID_7426	0
tox21-ap1-agonist-p1	CID_8058	0
tox21-ap1-agonist-p1	CID_6593	0
tox21-ap1-agonist-p1	CID_5271569	0
tox21-ap1-agonist-p1	CID_12682	0
tox21-ap1-agonist-p1	CID_919792	0
tox21-ap1-agonist-p1	CID_542762	0
tox21-ap1-agonist-p1	CID_2734172	0
tox21-ap1-agonist-p1	CID_2734177	0
tox21-ap1-agonist-p1	CID_53316409	0
tox21-ap1-agonist-p1	CID_11076461	0
tox21-ap1-agonist-p1	CID_16213711	0
tox21-ap1-agonist-p1	CID_11568	0
tox21-ap1-agonist-p1	CID_12589	0
tox21-ap1-agonist-p1	CID_16212746	0
tox21-ap1-agonist-p1	CID_7281	0
tox21-ap1-agonist-p1	CID_24752	0
tox21-ap1-agonist-p1	CID_20129	0
tox21-ap1-agonist-p1	CID_8453	0
tox21-ap1-agonist-p1	CID_517277	0
tox21-ap1-agonist-p1	CID_7791	0
tox21-ap1-agonist-p1	CID_25711	0
tox21-ap1-agonist-p1	CID_69026	0
tox21-ap1-agonist-p1	CID_34665	0
tox21-ap1-agonist-p1	CID_5281567	0
tox21-ap1-agonist-p1	CID_31389	0
tox21-ap1-agonist-p1	CID_7657	0
tox21-ap1-agonist-p1	CID_8035	0
tox21-ap1-agonist-p1	CID_7840	0
tox21-ap1-agonist-p1	CID_9709	0
tox21-ap1-agonist-p1	CID_2331	0
tox21-ap1-agonist-p1	CID_7333	0
tox21-ap1-agonist-p1	CID_10795	0
tox21-ap1-agonist-p1	CID_82261	0
tox21-ap1-agonist-p1	CID_23670844	0
tox21-ap1-agonist-p1	CID_69917	0
tox21-ap1-agonist-p1	CID_2723598	0
tox21-ap1-agonist-p1	CID_6333	0
tox21-ap1-agonist-p1	CID_6945	0
tox21-ap1-agonist-p1	CID_17231	0
tox21-ap1-agonist-p1	CID_5281565	0
tox21-ap1-agonist-p1	CID_53316417	0
tox21-ap1-agonist-p1	CID_12059921	0
tox21-ap1-agonist-p1	CID_6495	0
tox21-ap1-agonist-p1	CID_31347	0
tox21-ap1-agonist-p1	CID_12040508	0
tox21-ap1-agonist-p1	CID_2734163	0
tox21-ap1-agonist-p1	CID_7681	0
tox21-ap1-agonist-p1	CID_8407	0
tox21-ap1-agonist-p1	CID_329983	0
tox21-ap1-agonist-p1	CID_70452	0
tox21-ap1-agonist-p1	CID_7293	0
tox21-ap1-agonist-p1	CID_7869	0
tox21-ap1-agonist-p1	CID_6432115	0
tox21-ap1-agonist-p1	CID_93221	0
tox21-ap1-agonist-p1	CID_12733	0
tox21-ap1-agonist-p1	CID_6415	0
tox21-ap1-agonist-p1	CID_88735	0
tox21-ap1-agonist-p1	CID_76191	0
tox21-ap1-agonist-p1	CID_25171607	0
tox21-ap1-agonist-p1	CID_6929	0
tox21-ap1-agonist-p1	CID_9958	0
tox21-ap1-agonist-p1	CID_6554	0
tox21-ap1-agonist-p1	CID_240	0
tox21-ap1-agonist-p1	CID_11597	0
tox21-ap1-agonist-p1	CID_6214	0
tox21-ap1-agonist-p1	CID_3378440	0
tox21-ap1-agonist-p1	CID_2155	0
tox21-ap1-agonist-p1	CID_7097	0
tox21-ap1-agonist-p1	CID_24412	0
tox21-ap1-agonist-p1	CID_7841	0
tox21-ap1-agonist-p1	CID_7240	0
tox21-ap1-agonist-p1	CID_76063	0
tox21-ap1-agonist-p1	CID_1017	0
tox21-ap1-agonist-p1	CID_12262	0
tox21-ap1-agonist-p1	CID_11909	0
tox21-ap1-agonist-p1	CID_51	0
tox21-ap1-agonist-p1	CID_12051	0
tox21-ap1-agonist-p1	CID_8029	0
tox21-ap1-agonist-p1	CID_8062	0
tox21-ap1-agonist-p1	CID_15394	0
tox21-ap1-agonist-p1	CID_9808	0
tox21-ap1-agonist-p1	CID_5325504	0
tox21-ap1-agonist-p1	CID_6565	0
tox21-ap1-agonist-p1	CID_11124	0
tox21-ap1-agonist-p1	CID_87154	0
tox21-ap1-agonist-p1	CID_85557	0
tox21-ap1-agonist-p1	CID_12703	0
tox21-ap1-agonist-p1	CID_10758	0
tox21-ap1-agonist-p1	CID_11876	0
tox21-ap1-agonist-p1	CID_6359	0
tox21-ap1-agonist-p1	CID_6979	0
tox21-ap1-agonist-p1	CID_7501	0
tox21-ap1-agonist-p1	CID_114809	0
tox21-ap1-agonist-p1	CID_6211	0
tox21-ap1-agonist-p1	CID_61286	0
tox21-ap1-agonist-p1	CID_7192	0
tox21-ap1-agonist-p1	CID_31297	0
tox21-ap1-agonist-p1	CID_6577	0
tox21-ap1-agonist-p1	CID_8868	0
tox21-ap1-agonist-p1	CID_62493	0
tox21-ap1-agonist-p1	CID_10941	0
tox21-ap1-agonist-p1	CID_2734175	0
tox21-ap1-agonist-p1	CID_7719	0
tox21-ap1-agonist-p1	CID_8494	0
tox21-ap1-agonist-p1	CID_16637	0
tox21-ap1-agonist-p1	CID_10423	0
tox21-ap1-agonist-p1	CID_7343	0
tox21-ap1-agonist-p1	CID_8012	0
tox21-ap1-agonist-p1	CID_13848	0
tox21-ap1-agonist-p1	CID_24451	0
tox21-ap1-agonist-p1	CID_24813	0
tox21-ap1-agonist-p1	CID_9609	0
tox21-ap1-agonist-p1	CID_61274	0
tox21-ap1-agonist-p1	CID_2518	0
tox21-ap1-agonist-p1	CID_9414	0
tox21-ap1-agonist-p1	CID_11734	0
tox21-ap1-agonist-p1	CID_7543	0
tox21-ap1-agonist-p1	CID_11684	0
tox21-ap1-agonist-p1	CID_263	0
tox21-ap1-agonist-p1	CID_6737	0
tox21-ap1-agonist-p1	CID_7331	0
tox21-ap1-agonist-p1	CID_25418	0
tox21-ap1-agonist-p1	CID_7904	0
tox21-ap1-agonist-p1	CID_8706	0
tox21-ap1-agonist-p1	CID_121752	0
tox21-ap1-agonist-p1	CID_10824	0
tox21-ap1-agonist-p1	CID_7341	0
tox21-ap1-agonist-p1	CID_23664054	0
tox21-ap1-agonist-p1	CID_6983	0
tox21-ap1-agonist-p1	CID_28207	0
tox21-ap1-agonist-p1	CID_5366546	0
tox21-ap1-agonist-p1	CID_92629	0
tox21-ap1-agonist-p1	CID_12375	0
tox21-ap1-agonist-p1	CID_6227	0
tox21-ap1-agonist-p1	CID_66912	0
tox21-ap1-agonist-p1	CID_11872	0
tox21-ap1-agonist-p1	CID_90263	0
tox21-ap1-agonist-p1	CID_6921	0
tox21-ap1-agonist-p1	CID_6375	0
tox21-ap1-agonist-p1	CID_7003	0
tox21-ap1-agonist-p1	CID_7850	0
tox21-ap1-agonist-p1	CID_53316418	0
tox21-ap1-agonist-p1	CID_4093	0
tox21-ap1-agonist-p1	CID_7747	0
tox21-ap1-agonist-p1	CID_25607	0
tox21-ap1-agonist-p1	CID_10638	0
tox21-ap1-agonist-p1	CID_591200	0
tox21-ap1-agonist-p1	CID_8081	0
tox21-ap1-agonist-p1	CID_7237	0
tox21-ap1-agonist-p1	CID_6379	0
tox21-ap1-agonist-p1	CID_85689	0
tox21-ap1-agonist-p1	CID_77929	0
tox21-ap1-agonist-p1	CID_12036651	0
tox21-ap1-agonist-p1	CID_7745	0
tox21-ap1-agonist-p1	CID_31230	0
tox21-ap1-agonist-p1	CID_5787	0
tox21-ap1-agonist-p1	CID_69317	0
tox21-ap1-agonist-p1	CID_2758874	0
tox21-ap1-agonist-p1	CID_6787	0
tox21-ap1-agonist-p1	CID_113124	0
tox21-ap1-agonist-p1	CID_23741	0
tox21-ap1-agonist-p1	CID_165675	0
tox21-ap1-agonist-p1	CID_6650	0
tox21-ap1-agonist-p1	CID_23689980	0
tox21-ap1-agonist-p1	CID_7854	0
tox21-ap1-agonist-p1	CID_5375199	0
tox21-ap1-agonist-p1	CID_75969	0
tox21-ap1-agonist-p1	CID_67058	0
tox21-ap1-agonist-p1	CID_13514	0
tox21-ap1-agonist-p1	CID_7964	0
tox21-ap1-agonist-p1	CID_1140	0
tox21-ap1-agonist-p1	CID_7385	0
tox21-ap1-agonist-p1	CID_24436	0
tox21-ap1-agonist-p1	CID_80428	0
tox21-ap1-agonist-p1	CID_13195	0
tox21-ap1-agonist-p1	CID_701	0
tox21-ap1-agonist-p1	CID_91555	0
tox21-ap1-agonist-p1	CID_8881	0
tox21-ap1-agonist-p1	CID_6419	0
tox21-ap1-agonist-p1	CID_10226	0
tox21-ap1-agonist-p1	CID_18056	0
tox21-ap1-agonist-p1	CID_61345	0
tox21-ap1-agonist-p1	CID_14347	0
tox21-ap1-agonist-p1	CID_5284385	0
tox21-ap1-agonist-p1	CID_74189	0
tox21-ap1-agonist-p1	CID_23685849	0
tox21-ap1-agonist-p1	CID_31272	0
tox21-ap1-agonist-p1	CID_7751	0
tox21-ap1-agonist-p1	CID_10008	0
tox21-ap1-agonist-p1	CID_5281764	0
tox21-ap1-agonist-p1	CID_18273	0
tox21-ap1-agonist-p1	CID_62553	0
tox21-ap1-agonist-p1	CID_11927	0
tox21-ap1-agonist-p1	CID_23565	0
tox21-ap1-agonist-p1	CID_66172	0
tox21-ap1-agonist-p1	CID_65114	0
tox21-ap1-agonist-p1	CID_6912	0
tox21-ap1-agonist-p1	CID_9147	0
tox21-ap1-agonist-p1	CID_11011	0
tox21-ap1-agonist-p1	CID_7508	0
tox21-ap1-agonist-p1	CID_12228	0
tox21-ap1-agonist-p1	CID_11731903	0
tox21-ap1-agonist-p1	CID_637930	0
tox21-ap1-agonist-p1	CID_9246	0
tox21-ap1-agonist-p1	CID_61247	0
tox21-ap1-agonist-p1	CID_5365552	0
tox21-ap1-agonist-p1	CID_12471	0
tox21-ap1-agonist-p1	CID_7500	0
tox21-ap1-agonist-p1	CID_73668	0
tox21-ap1-agonist-p1	CID_7908	0
tox21-ap1-agonist-p1	CID_23669624	0
tox21-ap1-agonist-p1	CID_15533	0
tox21-ap1-agonist-p1	CID_7319	0
tox21-ap1-agonist-p1	CID_6420	0
tox21-ap1-agonist-p1	CID_527	0
tox21-ap1-agonist-p1	CID_10387	0
tox21-ap1-agonist-p1	CID_62648	0
tox21-ap1-agonist-p1	CID_15277	0
tox21-ap1-agonist-p1	CID_12111	0
tox21-ap1-agonist-p1	CID_656655	0
tox21-ap1-agonist-p1	CID_10949	0
tox21-ap1-agonist-p1	CID_7056	0
tox21-ap1-agonist-p1	CID_8097	0
tox21-ap1-agonist-p1	CID_8053	0
tox21-ap1-agonist-p1	CID_7847	0
tox21-ap1-agonist-p1	CID_7578	0
tox21-ap1-agonist-p1	CID_6395	0
tox21-ap1-agonist-p1	CID_7303	0
tox21-ap1-agonist-p1	CID_6436079	0
tox21-ap1-agonist-p1	CID_8981	0
tox21-ap1-agonist-p1	CID_10316	0
tox21-ap1-agonist-p1	CID_6348	0
tox21-ap1-agonist-p1	CID_70038	0
tox21-ap1-agonist-p1	CID_6364	0
tox21-ap1-agonist-p1	CID_385	0
tox21-ap1-agonist-p1	CID_15513	0
tox21-ap1-agonist-p1	CID_2723951	0
tox21-ap1-agonist-p1	CID_95416	0
tox21-ap1-agonist-p1	CID_7731	0
tox21-ap1-agonist-p1	CID_11048104	0
tox21-ap1-agonist-p1	CID_25213	0
tox21-ap1-agonist-p1	CID_12574	0
tox21-ap1-agonist-p1	CID_24433	0
tox21-ap1-agonist-p1	CID_19871	0
tox21-ap1-agonist-p1	CID_8082	0
tox21-ap1-agonist-p1	CID_82728	0
tox21-ap1-agonist-p1	CID_61249	0
tox21-ap1-agonist-p1	CID_11674	0
